cve,epss,percentile,year,in_kev
CVE-2022-31257,0.00195,0.4138,2022,False
CVE-2022-31258,0.00044,0.13822,2022,False
CVE-2022-31259,0.00151,0.35483,2022,False
CVE-2022-31260,0.24772,0.96256,2022,False
CVE-2022-31261,0.00357,0.58275,2022,False
CVE-2022-31262,0.00983,0.77181,2022,False
CVE-2022-31263,0.00217,0.44304,2022,False
CVE-2022-31264,0.00334,0.56603,2022,False
CVE-2022-31265,0.01214,0.79363,2022,False
CVE-2022-31266,0.00251,0.48682,2022,False
CVE-2022-31267,0.0064,0.7097,2022,False
CVE-2022-31268,0.90039,0.99601,2022,False
CVE-2022-31269,0.81013,0.99176,2022,False
CVE-2022-31273,0.00305,0.54115,2022,False
CVE-2022-31277,0.00103,0.27752,2022,False
CVE-2022-31282,0.00165,0.37353,2022,False
CVE-2022-31285,0.00165,0.37353,2022,False
CVE-2022-31287,0.00165,0.37353,2022,False
CVE-2022-31290,0.00434,0.632,2022,False
CVE-2022-31291,0.00103,0.27758,2022,False
CVE-2022-31294,0.01432,0.81032,2022,False
CVE-2022-31295,0.00456,0.6424,2022,False
CVE-2022-31296,0.06308,0.91126,2022,False
CVE-2022-31298,0.07516,0.91959,2022,False
CVE-2022-31299,0.33993,0.97062,2022,False
CVE-2022-31300,0.07516,0.91959,2022,False
CVE-2022-31301,0.00779,0.74072,2022,False
CVE-2022-31302,0.00191,0.40938,2022,False
CVE-2022-31303,0.00191,0.40938,2022,False
CVE-2022-31306,0.00136,0.33321,2022,False
CVE-2022-31307,0.00263,0.49956,2022,False
CVE-2022-31308,0.00667,0.71689,2022,False
CVE-2022-31309,0.00398,0.60984,2022,False
CVE-2022-31311,0.02725,0.86238,2022,False
CVE-2022-31313,0.0065,0.71262,2022,False
CVE-2022-31321,0.00425,0.62612,2022,False
CVE-2022-31322,0.00109,0.2878,2022,False
CVE-2022-31324,0.0029,0.52727,2022,False
CVE-2022-31325,0.00359,0.58457,2022,False
CVE-2022-31327,0.00264,0.50113,2022,False
CVE-2022-31328,0.00264,0.50113,2022,False
CVE-2022-31329,0.00264,0.50113,2022,False
CVE-2022-31335,0.00264,0.50113,2022,False
CVE-2022-31336,0.00264,0.50113,2022,False
CVE-2022-31337,0.00264,0.50113,2022,False
CVE-2022-31338,0.00264,0.50113,2022,False
CVE-2022-31339,0.00274,0.51177,2022,False
CVE-2022-31340,0.00264,0.50113,2022,False
CVE-2022-31342,0.00329,0.56137,2022,False
CVE-2022-31343,0.00264,0.50113,2022,False
CVE-2022-31344,0.00264,0.50113,2022,False
CVE-2022-31345,0.00264,0.50113,2022,False
CVE-2022-31346,0.00264,0.50113,2022,False
CVE-2022-31347,0.00264,0.50113,2022,False
CVE-2022-31348,0.00264,0.50113,2022,False
CVE-2022-31350,0.00264,0.50113,2022,False
CVE-2022-31351,0.00264,0.50113,2022,False
CVE-2022-31352,0.00264,0.50113,2022,False
CVE-2022-31353,0.00264,0.50113,2022,False
CVE-2022-31354,0.00264,0.50113,2022,False
CVE-2022-31355,0.00264,0.50113,2022,False
CVE-2022-31356,0.00264,0.50113,2022,False
CVE-2022-31357,0.00264,0.50113,2022,False
CVE-2022-31358,0.00874,0.75631,2022,False
CVE-2022-31361,0.00278,0.51544,2022,False
CVE-2022-31362,0.00613,0.70264,2022,False
CVE-2022-31363,0.00113,0.29596,2022,False
CVE-2022-31364,0.00113,0.29596,2022,False
CVE-2022-31366,0.01363,0.80538,2022,False
CVE-2022-31367,0.00665,0.71643,2022,False
CVE-2022-31372,0.00486,0.65771,2022,False
CVE-2022-31373,0.0427,0.89035,2022,False
CVE-2022-31374,0.01447,0.81128,2022,False
CVE-2022-31382,0.00713,0.7273,2022,False
CVE-2022-31383,0.00713,0.7273,2022,False
CVE-2022-31384,0.00713,0.7273,2022,False
CVE-2022-31386,0.00223,0.45109,2022,False
CVE-2022-31390,0.00292,0.52879,2022,False
CVE-2022-31393,0.00292,0.52879,2022,False
CVE-2022-31394,0.00348,0.57678,2022,False
CVE-2022-31395,0.00729,0.73047,2022,False
CVE-2022-31398,0.00321,0.55506,2022,False
CVE-2022-31400,0.00321,0.55506,2022,False
CVE-2022-31402,0.16603,0.9505,2022,False
CVE-2022-31403,0.02304,0.85065,2022,False
CVE-2022-31405,0.00148,0.35125,2022,False
CVE-2022-31414,0.0071,0.72658,2022,False
CVE-2022-31415,0.00241,0.47565,2022,False
CVE-2022-31446,0.17698,0.95243,2022,False
CVE-2022-31447,0.00433,0.63084,2022,False
CVE-2022-31454,0.00096,0.26673,2022,False
CVE-2022-31455,0.00096,0.26673,2022,False
CVE-2022-31456,0.00105,0.2813,2022,False
CVE-2022-31457,0.00232,0.462,2022,False
CVE-2022-31458,0.00096,0.26673,2022,False
CVE-2022-31459,0.0015,0.35379,2022,False
CVE-2022-31460,0.0617,0.91006,2022,False
CVE-2022-31461,0.00162,0.36876,2022,False
CVE-2022-31462,0.00172,0.38449,2022,False
CVE-2022-31463,0.00244,0.47919,2022,False
CVE-2022-31464,0.0003,0.09102,2022,False
CVE-2022-31465,0.00044,0.13877,2022,False
CVE-2022-31466,0.00036,0.11089,2022,False
CVE-2022-31467,0.0007,0.21581,2022,False
CVE-2022-31468,0.00217,0.44378,2022,False
CVE-2022-31469,0.00832,0.74972,2022,False
CVE-2022-31470,0.26012,0.96382,2022,False
CVE-2022-31471,0.01518,0.81592,2022,False
CVE-2022-31472,0.00151,0.35542,2022,False
CVE-2022-31473,0.00985,0.77204,2022,False
CVE-2022-31474,0.9194,0.99712,2022,False
CVE-2022-31475,0.00596,0.69752,2022,False
CVE-2022-31476,0.00054,0.17155,2022,False
CVE-2022-31477,0.00058,0.18392,2022,False
CVE-2022-31478,0.00199,0.41937,2022,False
CVE-2022-31479,0.09071,0.92813,2022,False
CVE-2022-31480,0.00368,0.59043,2022,False
CVE-2022-31481,0.0124,0.79619,2022,False
CVE-2022-31482,0.00513,0.6689,2022,False
CVE-2022-31483,0.00622,0.70515,2022,False
CVE-2022-31484,0.00449,0.6398,2022,False
CVE-2022-31485,0.00145,0.34713,2022,False
CVE-2022-31486,0.00978,0.77121,2022,False
CVE-2022-31487,0.00264,0.50185,2022,False
CVE-2022-31488,0.00264,0.50185,2022,False
CVE-2022-31489,0.00264,0.50185,2022,False
CVE-2022-31491,0.00171,0.38174,2022,False
CVE-2022-31492,0.00301,0.53798,2022,False
CVE-2022-31493,0.00301,0.53798,2022,False
CVE-2022-31494,0.00307,0.54246,2022,False
CVE-2022-31495,0.00301,0.53798,2022,False
CVE-2022-31496,0.00428,0.62805,2022,False
CVE-2022-31497,0.00307,0.54246,2022,False
CVE-2022-31498,0.00412,0.6181,2022,False
CVE-2022-31499,0.93251,0.99812,2022,False
CVE-2022-31500,0.00033,0.09959,2022,False
CVE-2022-31501,0.00483,0.6564,2022,False
CVE-2022-31502,0.00483,0.6564,2022,False
CVE-2022-31503,0.00582,0.69358,2022,False
CVE-2022-31504,0.0045,0.6401,2022,False
CVE-2022-31505,0.00432,0.63062,2022,False
CVE-2022-31506,0.0045,0.6401,2022,False
CVE-2022-31507,0.0059,0.69593,2022,False
CVE-2022-31508,0.0045,0.6401,2022,False
CVE-2022-31509,0.00432,0.63062,2022,False
CVE-2022-31510,0.0045,0.6401,2022,False
CVE-2022-31511,0.00432,0.63062,2022,False
CVE-2022-31512,0.00432,0.63062,2022,False
CVE-2022-31513,0.00432,0.63062,2022,False
CVE-2022-31514,0.00432,0.63062,2022,False
CVE-2022-31515,0.00432,0.63062,2022,False
CVE-2022-31516,0.00432,0.63062,2022,False
CVE-2022-31517,0.00432,0.63062,2022,False
CVE-2022-31518,0.00432,0.63062,2022,False
CVE-2022-31519,0.00432,0.63062,2022,False
CVE-2022-31520,0.00432,0.63062,2022,False
CVE-2022-31521,0.00432,0.63062,2022,False
CVE-2022-31522,0.00432,0.63062,2022,False
CVE-2022-31523,0.00432,0.63062,2022,False
CVE-2022-31524,0.00432,0.63062,2022,False
CVE-2022-31525,0.00432,0.63062,2022,False
CVE-2022-31526,0.00432,0.63062,2022,False
CVE-2022-31527,0.00432,0.63062,2022,False
CVE-2022-31528,0.00432,0.63062,2022,False
CVE-2022-31529,0.00432,0.63062,2022,False
CVE-2022-31530,0.00432,0.63062,2022,False
CVE-2022-31531,0.00432,0.63062,2022,False
CVE-2022-31532,0.00432,0.63062,2022,False
CVE-2022-31533,0.00432,0.63062,2022,False
CVE-2022-31534,0.00432,0.63062,2022,False
CVE-2022-31535,0.00432,0.63062,2022,False
CVE-2022-31536,0.00432,0.63062,2022,False
CVE-2022-31537,0.00432,0.63062,2022,False
CVE-2022-31538,0.00432,0.63062,2022,False
CVE-2022-31539,0.00432,0.63062,2022,False
CVE-2022-31540,0.00432,0.63062,2022,False
CVE-2022-31541,0.00432,0.63062,2022,False
CVE-2022-31542,0.00432,0.63062,2022,False
CVE-2022-31543,0.00432,0.63062,2022,False
CVE-2022-31544,0.00432,0.63062,2022,False
CVE-2022-31545,0.00432,0.63062,2022,False
CVE-2022-31546,0.00432,0.63062,2022,False
CVE-2022-31547,0.00432,0.63062,2022,False
CVE-2022-31548,0.00432,0.63062,2022,False
CVE-2022-31549,0.00483,0.6564,2022,False
CVE-2022-31550,0.00432,0.63062,2022,False
CVE-2022-31551,0.00432,0.63062,2022,False
CVE-2022-31552,0.00432,0.63062,2022,False
CVE-2022-31553,0.00432,0.63062,2022,False
CVE-2022-31554,0.00432,0.63062,2022,False
CVE-2022-31555,0.00432,0.63062,2022,False
CVE-2022-31556,0.00432,0.63062,2022,False
CVE-2022-31557,0.00465,0.64737,2022,False
CVE-2022-31558,0.00465,0.64737,2022,False
CVE-2022-31559,0.00465,0.64737,2022,False
CVE-2022-31560,0.00465,0.64737,2022,False
CVE-2022-31561,0.00465,0.64737,2022,False
CVE-2022-31562,0.00465,0.64737,2022,False
CVE-2022-31563,0.00465,0.64737,2022,False
CVE-2022-31564,0.00484,0.65655,2022,False
CVE-2022-31565,0.00465,0.64737,2022,False
CVE-2022-31566,0.00419,0.62254,2022,False
CVE-2022-31567,0.00432,0.63062,2022,False
CVE-2022-31568,0.00432,0.63062,2022,False
CVE-2022-31570,0.00587,0.69523,2022,False
CVE-2022-31571,0.00432,0.63062,2022,False
CVE-2022-31572,0.00432,0.63062,2022,False
CVE-2022-31573,0.00432,0.63062,2022,False
CVE-2022-31574,0.00432,0.63062,2022,False
CVE-2022-31575,0.00432,0.63062,2022,False
CVE-2022-31576,0.00432,0.63062,2022,False
CVE-2022-31577,0.00432,0.63062,2022,False
CVE-2022-31578,0.0039,0.60409,2022,False
CVE-2022-31579,0.00432,0.63062,2022,False
CVE-2022-31580,0.00432,0.63062,2022,False
CVE-2022-31581,0.00432,0.63062,2022,False
CVE-2022-31582,0.00432,0.63062,2022,False
CVE-2022-31583,0.00432,0.63062,2022,False
CVE-2022-31584,0.00432,0.63062,2022,False
CVE-2022-31585,0.00432,0.63062,2022,False
CVE-2022-31586,0.00432,0.63062,2022,False
CVE-2022-31587,0.00432,0.63062,2022,False
CVE-2022-31588,0.00432,0.63062,2022,False
CVE-2022-31589,0.00187,0.40371,2022,False
CVE-2022-31590,0.00039,0.11923,2022,False
CVE-2022-31591,0.00052,0.16651,2022,False
CVE-2022-31592,0.00148,0.35152,2022,False
CVE-2022-31593,0.00743,0.73391,2022,False
CVE-2022-31594,0.00036,0.11051,2022,False
CVE-2022-31595,0.00404,0.61341,2022,False
CVE-2022-31596,0.0067,0.71792,2022,False
CVE-2022-31597,0.00144,0.34511,2022,False
CVE-2022-31598,0.00109,0.2878,2022,False
CVE-2022-31599,0.00059,0.18632,2022,False
CVE-2022-31600,0.00066,0.20627,2022,False
CVE-2022-31601,0.00049,0.15511,2022,False
CVE-2022-31602,0.00047,0.15074,2022,False
CVE-2022-31603,0.00047,0.15074,2022,False
CVE-2022-31604,0.02435,0.85463,2022,False
CVE-2022-31605,0.02435,0.85463,2022,False
CVE-2022-31606,0.00092,0.25884,2022,False
CVE-2022-31607,0.00102,0.27641,2022,False
CVE-2022-31608,0.00148,0.3507,2022,False
CVE-2022-31609,0.00043,0.13391,2022,False
CVE-2022-31610,0.00053,0.16858,2022,False
CVE-2022-31611,0.00066,0.20829,2022,False
CVE-2022-31612,0.0005,0.16107,2022,False
CVE-2022-31613,0.00048,0.15256,2022,False
CVE-2022-31614,0.00059,0.18831,2022,False
CVE-2022-31615,0.00096,0.26588,2022,False
CVE-2022-31616,0.00045,0.14241,2022,False
CVE-2022-31617,0.00053,0.16858,2022,False
CVE-2022-31618,0.00054,0.17155,2022,False
CVE-2022-31619,0.01216,0.79379,2022,False
CVE-2022-31620,0.00238,0.47095,2022,False
CVE-2022-31621,0.00033,0.10146,2022,False
CVE-2022-31622,0.00034,0.10577,2022,False
CVE-2022-31623,0.00033,0.10148,2022,False
CVE-2022-31624,0.00044,0.13932,2022,False
CVE-2022-31625,0.01479,0.81343,2022,False
CVE-2022-31626,0.1024,0.93297,2022,False
CVE-2022-31627,0.00307,0.54291,2022,False
CVE-2022-31628,0.00014,0.02626,2022,False
CVE-2022-31629,0.15416,0.94779,2022,False
CVE-2022-31630,0.00046,0.14677,2022,False
CVE-2022-31631,0.00601,0.69912,2022,False
CVE-2022-31635,0.00174,0.38659,2022,False
CVE-2022-31636,0.00174,0.38659,2022,False
CVE-2022-31637,0.00174,0.38659,2022,False
CVE-2022-31638,0.00174,0.38659,2022,False
CVE-2022-31639,0.00174,0.38659,2022,False
CVE-2022-31640,0.00123,0.3112,2022,False
CVE-2022-31641,0.00123,0.3112,2022,False
CVE-2022-31642,0.00128,0.31819,2022,False
CVE-2022-31643,0.00034,0.10556,2022,False
CVE-2022-31644,0.00121,0.308,2022,False
CVE-2022-31645,0.00126,0.31506,2022,False
CVE-2022-31646,0.00121,0.308,2022,False
CVE-2022-31647,0.0022,0.44735,2022,False
CVE-2022-31648,0.00458,0.64354,2022,False
CVE-2022-31649,0.00386,0.6014,2022,False
CVE-2022-31650,0.00074,0.22563,2022,False
CVE-2022-31651,0.00074,0.22563,2022,False
CVE-2022-31654,0.01264,0.79801,2022,False
CVE-2022-31655,0.01264,0.79801,2022,False
CVE-2022-31656,0.80473,0.99152,2022,False
CVE-2022-31657,0.01902,0.83607,2022,False
CVE-2022-31658,0.03752,0.88249,2022,False
CVE-2022-31659,0.01732,0.82829,2022,False
CVE-2022-31660,0.03365,0.87594,2022,False
CVE-2022-31661,0.00122,0.30906,2022,False
CVE-2022-31662,0.01692,0.82621,2022,False
CVE-2022-31663,0.01183,0.79141,2022,False
CVE-2022-31664,0.00167,0.37561,2022,False
CVE-2022-31665,0.03054,0.86974,2022,False
CVE-2022-31666,0.00128,0.31788,2022,False
CVE-2022-31667,0.00078,0.23323,2022,False
CVE-2022-31668,0.00055,0.17475,2022,False
CVE-2022-31669,0.00066,0.20712,2022,False
CVE-2022-31670,0.00121,0.30657,2022,False
CVE-2022-31671,0.00137,0.33416,2022,False
CVE-2022-31672,0.01047,0.77875,2022,False
CVE-2022-31673,0.03781,0.88289,2022,False
CVE-2022-31674,0.0027,0.50679,2022,False
CVE-2022-31675,0.00291,0.52813,2022,False
CVE-2022-31676,0.00067,0.20983,2022,False
CVE-2022-31677,0.00229,0.45739,2022,False
CVE-2022-31678,0.83926,0.99314,2022,False
CVE-2022-31679,0.00174,0.38603,2022,False
CVE-2022-31680,0.03363,0.87591,2022,False
CVE-2022-31681,0.00135,0.33094,2022,False
CVE-2022-31682,0.00303,0.53952,2022,False
CVE-2022-31683,0.00216,0.44227,2022,False
CVE-2022-31684,0.00416,0.62072,2022,False
CVE-2022-31685,0.0022,0.44756,2022,False
CVE-2022-31686,0.00738,0.73259,2022,False
CVE-2022-31687,0.00802,0.74473,2022,False
CVE-2022-31688,0.00481,0.65521,2022,False
CVE-2022-31689,0.0065,0.71259,2022,False
CVE-2022-31690,0.00313,0.54804,2022,False
CVE-2022-31691,0.12808,0.9416,2022,False
CVE-2022-31692,0.07387,0.91877,2022,False
CVE-2022-31693,0.00058,0.18371,2022,False
CVE-2022-31694,0.00067,0.20862,2022,False
CVE-2022-31696,0.00695,0.72323,2022,False
CVE-2022-31697,0.00062,0.19682,2022,False
CVE-2022-31698,0.02532,0.8574,2022,False
CVE-2022-31699,0.00473,0.65091,2022,False
CVE-2022-31700,0.01274,0.79905,2022,False
CVE-2022-31701,0.00174,0.38604,2022,False
CVE-2022-31702,0.01538,0.81708,2022,False
CVE-2022-31703,0.01601,0.82069,2022,False
CVE-2022-31704,0.89845,0.99591,2022,False
CVE-2022-31705,0.03525,0.87885,2022,False
CVE-2022-31706,0.9018,0.99607,2022,False
CVE-2022-31707,0.00877,0.75684,2022,False
CVE-2022-31708,0.00479,0.6543,2022,False
CVE-2022-31710,0.03191,0.8724,2022,False
CVE-2022-31711,0.82409,0.99246,2022,False
CVE-2022-31733,0.0014,0.33931,2022,False
CVE-2022-31734,0.00779,0.74055,2022,False
CVE-2022-31735,0.00172,0.3835,2022,False
CVE-2022-31736,0.00407,0.61523,2022,False
CVE-2022-31737,0.00394,0.60646,2022,False
CVE-2022-31738,0.00361,0.58554,2022,False
CVE-2022-31739,0.00531,0.67658,2022,False
CVE-2022-31740,0.00408,0.61546,2022,False
CVE-2022-31741,0.0031,0.54498,2022,False
CVE-2022-31742,0.00357,0.58309,2022,False
CVE-2022-31743,0.00498,0.66264,2022,False
CVE-2022-31744,0.00065,0.20546,2022,False
CVE-2022-31745,0.00139,0.33785,2022,False
CVE-2022-31746,0.0022,0.44698,2022,False
CVE-2022-31747,0.00657,0.71463,2022,False
CVE-2022-31748,0.00607,0.70098,2022,False
CVE-2022-31749,0.00547,0.68259,2022,False
CVE-2022-31751,0.00024,0.07281,2022,False
CVE-2022-31752,0.00024,0.07144,2022,False
CVE-2022-31753,0.00191,0.40819,2022,False
CVE-2022-31754,0.00182,0.39721,2022,False
CVE-2022-31755,0.00023,0.06817,2022,False
CVE-2022-31756,0.00029,0.08694,2022,False
CVE-2022-31757,0.00131,0.32238,2022,False
CVE-2022-31758,0.00019,0.05381,2022,False
CVE-2022-31759,0.00021,0.05961,2022,False
CVE-2022-31760,0.00127,0.31679,2022,False
CVE-2022-31761,0.00151,0.35446,2022,False
CVE-2022-31762,0.00031,0.09347,2022,False
CVE-2022-31763,0.00019,0.0522,2022,False
CVE-2022-31764,0.00129,0.31903,2022,False
CVE-2022-31765,0.00504,0.66519,2022,False
CVE-2022-31766,0.00996,0.77328,2022,False
CVE-2022-31767,0.01948,0.83808,2022,False
CVE-2022-31768,0.00111,0.29161,2022,False
CVE-2022-31769,0.00124,0.31197,2022,False
CVE-2022-31770,0.00201,0.42199,2022,False
CVE-2022-31772,0.00318,0.55217,2022,False
CVE-2022-31773,0.00117,0.30145,2022,False
CVE-2022-31774,0.00235,0.46554,2022,False
CVE-2022-31775,0.0028,0.51713,2022,False
CVE-2022-31776,0.00135,0.33143,2022,False
CVE-2022-31777,0.00175,0.38805,2022,False
CVE-2022-31778,0.02239,0.84883,2022,False
CVE-2022-31779,0.02849,0.86519,2022,False
CVE-2022-31780,0.04835,0.89719,2022,False
CVE-2022-31781,0.00755,0.73649,2022,False
CVE-2022-31782,0.00169,0.37924,2022,False
CVE-2022-31783,0.0033,0.56298,2022,False
CVE-2022-31784,0.01666,0.82457,2022,False
CVE-2022-31786,0.00179,0.39249,2022,False
CVE-2022-31787,0.00264,0.50113,2022,False
CVE-2022-31788,0.00314,0.54916,2022,False
CVE-2022-31789,0.04037,0.88721,2022,False
CVE-2022-31790,0.00623,0.70554,2022,False
CVE-2022-31791,0.00174,0.3872,2022,False
CVE-2022-31792,0.00216,0.44194,2022,False
CVE-2022-31793,0.93819,0.99871,2022,False
CVE-2022-31794,0.04828,0.89714,2022,False
CVE-2022-31795,0.03064,0.86994,2022,False
CVE-2022-31796,0.00284,0.52117,2022,False
CVE-2022-31798,0.86613,0.99438,2022,False
CVE-2022-31799,0.00323,0.55653,2022,False
CVE-2022-31800,0.01572,0.81904,2022,False
CVE-2022-31801,0.0068,0.72018,2022,False
CVE-2022-31802,0.0053,0.67611,2022,False
CVE-2022-31803,0.00351,0.57857,2022,False
CVE-2022-31804,0.00446,0.63826,2022,False
CVE-2022-31805,0.00276,0.513,2022,False
CVE-2022-31806,0.00445,0.63794,2022,False
CVE-2022-31807,0.00067,0.20891,2022,False
CVE-2022-31808,0.00057,0.18027,2022,False
CVE-2022-31810,0.00537,0.6791,2022,False
CVE-2022-31812,0.00397,0.60901,2022,False
CVE-2022-31813,0.00047,0.15193,2022,False
CVE-2022-31814,0.9436,0.99964,2022,False
CVE-2022-31827,0.00451,0.64035,2022,False
CVE-2022-31830,0.00307,0.54231,2022,False
CVE-2022-31836,0.00452,0.64088,2022,False
CVE-2022-31845,0.53119,0.98017,2022,False
CVE-2022-31846,0.26377,0.9642,2022,False
CVE-2022-31847,0.50594,0.97905,2022,False
CVE-2022-31849,0.01721,0.82769,2022,False
CVE-2022-31854,0.82601,0.99255,2022,False
CVE-2022-31856,0.00307,0.54286,2022,False
CVE-2022-31860,0.00707,0.72589,2022,False
CVE-2022-31861,0.00334,0.56546,2022,False
CVE-2022-31873,0.00328,0.561,2022,False
CVE-2022-31874,0.18571,0.95389,2022,False
CVE-2022-31875,0.0024,0.47497,2022,False
CVE-2022-31876,0.00495,0.66171,2022,False
CVE-2022-31877,0.00043,0.13732,2022,False
CVE-2022-31879,0.01369,0.8057,2022,False
CVE-2022-31883,0.00317,0.55149,2022,False
CVE-2022-31884,0.00243,0.47842,2022,False
CVE-2022-31885,0.35763,0.97168,2022,False
CVE-2022-31886,0.0091,0.76222,2022,False
CVE-2022-31887,0.00368,0.59046,2022,False
CVE-2022-31888,0.01534,0.81688,2022,False
CVE-2022-31889,0.00758,0.73703,2022,False
CVE-2022-31890,0.13734,0.94411,2022,False
CVE-2022-31897,0.01399,0.80782,2022,False
CVE-2022-31898,0.15024,0.94706,2022,False
CVE-2022-31901,0.00449,0.63967,2022,False
CVE-2022-31902,0.00178,0.3916,2022,False
CVE-2022-31904,0.0066,0.71528,2022,False
CVE-2022-31906,0.00235,0.46634,2022,False
CVE-2022-31908,0.00274,0.51177,2022,False
CVE-2022-31910,0.00235,0.46634,2022,False
CVE-2022-31911,0.00274,0.51177,2022,False
CVE-2022-31912,0.00274,0.51177,2022,False
CVE-2022-31913,0.00235,0.46634,2022,False
CVE-2022-31914,0.00206,0.42845,2022,False
CVE-2022-31937,0.00853,0.75318,2022,False
CVE-2022-31941,0.00264,0.50113,2022,False
CVE-2022-31943,0.00568,0.68938,2022,False
CVE-2022-31945,0.00334,0.56603,2022,False
CVE-2022-31946,0.00264,0.50113,2022,False
CVE-2022-31948,0.00264,0.50113,2022,False
CVE-2022-31951,0.00264,0.50113,2022,False
CVE-2022-31952,0.00264,0.50113,2022,False
CVE-2022-31953,0.00264,0.50113,2022,False
CVE-2022-31956,0.00264,0.50113,2022,False
CVE-2022-31957,0.00264,0.50113,2022,False
CVE-2022-31959,0.00264,0.50113,2022,False
CVE-2022-31961,0.00264,0.50113,2022,False
CVE-2022-31962,0.00264,0.50113,2022,False
CVE-2022-31964,0.00264,0.50113,2022,False
CVE-2022-31965,0.00264,0.50113,2022,False
CVE-2022-31966,0.00329,0.56137,2022,False
CVE-2022-31969,0.00264,0.50113,2022,False
CVE-2022-31970,0.00274,0.51177,2022,False
CVE-2022-31971,0.00274,0.51177,2022,False
CVE-2022-31973,0.00329,0.56137,2022,False
CVE-2022-31974,0.17631,0.95232,2022,False
CVE-2022-31975,0.17631,0.95232,2022,False
CVE-2022-31976,0.41622,0.97497,2022,False
CVE-2022-31977,0.38136,0.9731,2022,False
CVE-2022-31978,0.48185,0.97791,2022,False
CVE-2022-31980,0.08046,0.92281,2022,False
CVE-2022-31981,0.08046,0.92281,2022,False
CVE-2022-31982,0.08046,0.92281,2022,False
CVE-2022-31983,0.45412,0.97676,2022,False
CVE-2022-31984,0.23519,0.96081,2022,False
CVE-2022-31985,0.00274,0.51177,2022,False
CVE-2022-31986,0.00274,0.51177,2022,False
CVE-2022-31988,0.00274,0.51177,2022,False
CVE-2022-31989,0.00264,0.50113,2022,False
CVE-2022-31990,0.00264,0.50113,2022,False
CVE-2022-31991,0.00264,0.50113,2022,False
CVE-2022-31992,0.00274,0.51177,2022,False
CVE-2022-31993,0.00264,0.50113,2022,False
CVE-2022-31994,0.00274,0.51177,2022,False
CVE-2022-31996,0.00274,0.51177,2022,False
CVE-2022-31998,0.00274,0.51177,2022,False
CVE-2022-32000,0.00274,0.51177,2022,False
CVE-2022-32001,0.00274,0.51177,2022,False
CVE-2022-32002,0.00264,0.50113,2022,False
CVE-2022-32003,0.00274,0.51177,2022,False
CVE-2022-32004,0.00274,0.51177,2022,False
CVE-2022-32005,0.00274,0.51177,2022,False
CVE-2022-32006,0.00274,0.51177,2022,False
CVE-2022-32007,0.11785,0.9385,2022,False
CVE-2022-32008,0.00274,0.51177,2022,False
CVE-2022-32010,0.00274,0.51177,2022,False
CVE-2022-32011,0.00274,0.51177,2022,False
CVE-2022-32012,0.00274,0.51177,2022,False
CVE-2022-32013,0.00567,0.6893,2022,False
CVE-2022-32014,0.00274,0.51177,2022,False
CVE-2022-32015,0.11785,0.9385,2022,False
CVE-2022-32016,0.00274,0.51177,2022,False
CVE-2022-32017,0.00274,0.51177,2022,False
CVE-2022-32018,0.11785,0.9385,2022,False
CVE-2022-32019,0.03559,0.87933,2022,False
CVE-2022-32020,0.01018,0.77565,2022,False
CVE-2022-32021,0.00274,0.51177,2022,False
CVE-2022-32022,0.11785,0.9385,2022,False
CVE-2022-32024,0.11785,0.9385,2022,False
CVE-2022-32025,0.11785,0.9385,2022,False
