cell_K,seed,window,n_pairs,n_auto,n_review,n_defer,n_acted,n_success,n_rollback,n_deferred_at_act,rollback_rate,cascade_detected,halt_triggered,mttr_avg_windows,coverage_to_date,strategy
100,106,11,1555,30,617,908,30,27,1,2,0.0333,False,False,0.0,1.0,AutoHeal
100,106,12,1532,108,695,729,100,90,9,1,0.09,False,False,0.0,1.0,AutoHeal
100,107,1,1758,5,18,1735,5,5,0,0,0.0,False,False,0.0,0.1724,AutoHeal
100,107,2,1754,10,14,1730,10,9,1,0,0.1,False,False,0.0,0.4242,AutoHeal
100,107,3,1747,9,18,1720,9,8,1,0,0.1111,False,True,0.0,0.6667,AutoHeal
100,107,4,1739,6,84,1649,6,3,2,1,0.3333,False,True,0.0,0.8929,AutoHeal
100,107,5,1736,3,84,1649,3,3,0,0,0.0,False,False,0.0,0.9655,AutoHeal
100,107,6,1735,10,285,1440,10,10,0,0,0.0,False,False,0.0,0.9744,AutoHeal
100,107,7,1725,41,537,1147,41,39,1,1,0.0244,False,False,0.0,1.0,AutoHeal
100,107,8,1688,84,705,899,84,80,2,2,0.0238,False,False,0.0,1.0,AutoHeal
100,107,9,1611,59,744,808,59,56,3,0,0.0508,False,False,0.0,1.0,AutoHeal
100,107,10,1556,14,648,894,14,13,1,0,0.0714,False,False,0.0,1.0,AutoHeal
100,107,11,1543,104,754,685,100,96,2,2,0.02,False,False,0.0,1.0,AutoHeal
100,107,12,1449,70,730,649,70,62,2,6,0.0286,False,False,0.0,1.0,AutoHeal
100,108,1,1725,11,15,1699,11,11,0,0,0.0,False,False,0.0,0.3056,AutoHeal
100,108,2,1716,7,19,1690,7,7,0,0,0.0,False,False,0.0,0.5455,AutoHeal
100,108,3,1714,12,29,1673,12,11,0,1,0.0,False,False,0.0,0.7632,AutoHeal
100,108,4,1708,3,60,1645,3,3,0,0,0.0,False,False,0.0,0.9143,AutoHeal
100,108,5,1706,13,250,1443,13,13,0,0,0.0,False,False,0.0,0.9783,AutoHeal
100,108,6,1697,1,1,1695,1,1,0,0,0.0,False,False,0.0,0.9787,AutoHeal
100,108,7,1698,30,500,1168,30,27,2,1,0.0667,False,False,0.0,1.0,AutoHeal
100,108,8,1674,78,661,935,78,72,4,2,0.0513,False,False,0.0,1.0,AutoHeal
100,108,9,1609,116,791,702,100,92,4,4,0.04,False,False,0.0,1.0,AutoHeal
100,108,10,1518,46,751,721,46,43,2,1,0.0435,False,False,0.0,1.0,AutoHeal
100,108,11,1476,106,736,634,100,89,9,2,0.09,False,False,0.0,1.0,AutoHeal
100,108,12,1394,2,93,1299,2,1,1,0,0.5,False,True,0.0,1.0,AutoHeal
100,109,1,1724,3,18,1703,3,2,1,0,0.3333,False,True,0.0,0.0769,AutoHeal
100,109,2,1722,1,18,1703,1,1,0,0,0.0,False,False,0.0,0.12,AutoHeal
100,109,3,1723,14,13,1696,14,14,0,0,0.0,False,False,0.0,0.4595,AutoHeal
100,109,4,1716,4,18,1694,4,2,1,1,0.25,False,True,0.0,0.7308,AutoHeal
100,109,5,1714,2,18,1694,2,2,0,0,0.0,False,False,0.0,0.8077,AutoHeal
100,109,6,1715,6,42,1667,6,6,0,0,0.0,False,False,0.0,0.871,AutoHeal
100,109,7,1713,10,146,1557,10,9,1,0,0.1,False,False,0.0,1.0,AutoHeal
100,109,8,1711,3,234,1474,3,2,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,109,9,1710,4,260,1446,4,4,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,109,10,1710,31,480,1199,31,29,1,1,0.0323,False,False,0.0,1.0,AutoHeal
100,109,11,1689,5,433,1251,5,4,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,109,12,1688,75,597,1016,75,70,2,3,0.0267,False,False,0.0,1.0,AutoHeal
100,110,1,1741,8,14,1719,8,7,0,1,0.0,False,False,0.0,0.25,AutoHeal
100,110,2,1736,8,14,1714,8,8,0,0,0.0,False,False,0.0,0.5172,AutoHeal
100,110,3,1733,4,30,1699,4,4,0,0,0.0,False,False,0.0,0.7917,AutoHeal
100,110,4,1731,12,117,1602,12,10,2,0,0.1667,False,True,0.0,0.9062,AutoHeal
100,110,5,1721,1,115,1605,1,1,0,0,0.0,False,False,0.0,0.9677,AutoHeal
100,110,6,1724,20,407,1297,20,19,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,110,7,1708,21,466,1221,21,16,4,1,0.1905,False,True,0.0,1.0,AutoHeal
100,110,8,1692,84,593,1015,84,79,1,4,0.0119,False,False,0.0,1.0,AutoHeal
100,110,9,1617,2,289,1326,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,110,10,1620,2,377,1241,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,110,11,1621,75,694,852,75,70,5,0,0.0667,False,False,0.0,1.0,AutoHeal
100,110,12,1554,33,616,905,33,30,1,2,0.0303,False,False,0.0,1.0,AutoHeal
100,111,1,1694,6,23,1665,6,6,0,0,0.0,False,False,0.0,0.2069,AutoHeal
100,111,2,1691,14,17,1660,14,14,0,0,0.0,False,False,0.0,0.5556,AutoHeal
100,111,3,1684,7,51,1626,7,7,0,0,0.0,False,False,0.0,0.931,AutoHeal
100,111,4,1680,10,149,1521,10,9,1,0,0.1,False,False,0.0,0.973,AutoHeal
100,111,5,1676,5,234,1437,5,5,0,0,0.0,False,False,0.0,0.9762,AutoHeal
100,111,6,1676,38,477,1161,38,37,1,0,0.0263,False,False,0.0,1.0,AutoHeal
100,111,7,1642,70,648,924,70,63,4,3,0.0571,False,False,0.0,1.0,AutoHeal
100,111,8,1583,25,652,906,25,21,3,1,0.12,False,True,0.0,1.0,AutoHeal
100,111,9,1562,124,709,729,100,96,1,3,0.01,False,False,0.0,1.0,AutoHeal
100,111,10,1468,58,723,687,58,54,2,2,0.0345,False,False,0.0,1.0,AutoHeal
100,111,11,1417,47,647,723,47,45,2,0,0.0426,False,False,0.0,1.0,AutoHeal
100,111,12,1374,33,645,696,33,30,1,2,0.0303,False,False,0.0,1.0,AutoHeal
100,112,1,1768,8,11,1749,8,8,0,0,0.0,False,False,0.0,0.32,AutoHeal
100,112,2,1761,5,12,1744,5,3,1,1,0.2,False,True,0.0,0.55,AutoHeal
100,112,3,1758,2,12,1744,2,1,0,1,0.0,False,False,0.0,0.6667,AutoHeal
100,112,4,1759,2,17,1740,2,1,1,0,0.5,False,True,0.0,0.6842,AutoHeal
100,112,5,1758,6,30,1722,6,5,0,1,0.0,False,False,0.0,0.7826,AutoHeal
100,112,6,1755,2,20,1733,2,2,0,0,0.0,False,False,0.0,0.8696,AutoHeal
100,112,7,1758,9,132,1617,9,7,2,0,0.2222,False,True,0.0,0.9643,AutoHeal
100,112,8,1751,10,278,1463,10,9,1,0,0.1,False,False,0.0,1.0,AutoHeal
100,112,9,1746,5,270,1471,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,112,10,1744,59,573,1112,59,54,3,2,0.0508,False,False,0.0,1.0,AutoHeal
100,112,11,1696,1,3,1692,1,1,0,0,0.0,False,False,0.0,0.9897,AutoHeal
100,112,12,1699,3,210,1486,3,2,1,0,0.3333,False,True,0.0,1.0,AutoHeal
100,113,1,1730,5,19,1706,5,4,0,1,0.0,False,False,0.0,0.1481,AutoHeal
100,113,2,1734,1,19,1714,1,1,0,0,0.0,False,False,0.0,0.2174,AutoHeal
100,113,3,1734,11,12,1711,11,9,1,1,0.0909,False,False,0.0,0.4375,AutoHeal
100,113,4,1729,2,13,1714,2,2,0,0,0.0,False,False,0.0,0.64,AutoHeal
100,113,5,1728,8,16,1704,8,7,1,0,0.125,False,True,0.0,0.7419,AutoHeal
100,113,6,1721,3,35,1683,3,2,1,0,0.3333,False,True,0.0,0.9615,AutoHeal
100,113,7,1719,8,101,1610,8,7,1,0,0.125,False,True,0.0,1.0,AutoHeal
100,113,8,1712,8,265,1439,8,7,1,0,0.125,False,True,0.0,1.0,AutoHeal
100,113,9,1705,3,299,1403,3,3,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,113,10,1704,43,460,1201,43,40,2,1,0.0465,False,False,0.0,1.0,AutoHeal
100,113,11,1667,1,33,1633,1,1,0,0,0.0,False,False,0.0,0.9881,AutoHeal
100,113,12,1666,56,562,1048,56,53,1,2,0.0179,False,False,0.0,1.0,AutoHeal
100,114,1,1808,11,18,1779,11,11,0,0,0.0,False,False,0.0,0.2821,AutoHeal
100,114,2,1799,9,15,1775,9,9,0,0,0.0,False,False,0.0,0.5405,AutoHeal
100,114,3,1791,6,26,1759,6,6,0,0,0.0,False,False,0.0,0.7647,AutoHeal
100,114,4,1789,5,82,1702,5,4,0,1,0.0,False,False,0.0,0.8824,AutoHeal
100,114,5,1787,2,89,1696,2,2,0,0,0.0,False,False,0.0,0.9697,AutoHeal
100,114,6,1788,10,184,1594,10,10,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,114,7,1780,2,202,1576,2,1,1,0,0.5,False,True,0.0,1.0,AutoHeal
100,114,8,1779,21,423,1335,21,19,1,1,0.0476,False,False,0.0,1.0,AutoHeal
100,114,9,1767,47,554,1166,47,44,2,1,0.0426,False,False,0.0,1.0,AutoHeal
100,114,10,1724,80,698,946,80,75,2,3,0.025,False,False,0.0,1.0,AutoHeal
100,114,11,1651,91,699,861,91,80,7,4,0.0769,False,False,0.0,1.0,AutoHeal
100,114,12,1573,75,764,734,75,69,2,4,0.0267,False,False,0.0,1.0,AutoHeal
100,115,1,1645,7,14,1624,7,7,0,0,0.0,False,False,0.0,0.2414,AutoHeal
100,115,2,1646,10,15,1621,10,8,0,2,0.0,False,False,0.0,0.4839,AutoHeal
100,115,3,1642,4,15,1623,4,4,0,0,0.0,False,False,0.0,0.7037,AutoHeal
100,115,4,1642,9,59,1574,9,8,1,0,0.1111,False,True,0.0,0.8438,AutoHeal
100,115,5,1634,9,182,1443,9,9,0,0,0.0,False,False,0.0,0.973,AutoHeal
100,115,6,1626,21,406,1199,21,19,2,0,0.0952,False,False,0.0,1.0,AutoHeal
100,115,7,1608,26,491,1091,26,24,1,1,0.0385,False,False,0.0,1.0,AutoHeal
100,115,8,1588,1,92,1495,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,115,9,1589,36,541,1012,36,34,0,2,0.0,False,False,0.0,1.0,AutoHeal
100,115,10,1558,83,650,825,83,76,5,2,0.0602,False,False,0.0,1.0,AutoHeal
100,115,11,1483,98,709,676,98,91,7,0,0.0714,False,False,0.0,1.0,AutoHeal
100,115,12,1397,10,579,808,10,10,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,116,1,1776,14,20,1742,14,13,0,1,0.0,False,False,0.0,0.3095,AutoHeal
100,116,2,1768,8,19,1741,8,6,2,0,0.25,False,True,0.0,0.5278,AutoHeal
100,116,3,1762,6,19,1737,6,6,0,0,0.0,False,False,0.0,0.6944,AutoHeal
100,116,4,1759,11,57,1691,11,10,0,1,0.0,False,False,0.0,0.8537,AutoHeal
100,116,5,1753,5,230,1518,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,116,6,1754,1,160,1593,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,116,7,1755,26,405,1324,26,23,2,1,0.0769,False,False,0.0,1.0,AutoHeal
100,116,8,1738,6,412,1320,6,5,1,0,0.1667,False,True,0.0,1.0,AutoHeal
100,116,9,1733,36,567,1130,36,34,2,0,0.0556,False,False,0.0,1.0,AutoHeal
100,116,10,1706,1,3,1702,1,1,0,0,0.0,False,False,0.0,0.9905,AutoHeal
100,116,11,1707,1,306,1400,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,116,12,1708,1,25,1682,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,117,1,1829,13,10,1806,13,12,1,0,0.0769,False,False,0.0,0.3871,AutoHeal
100,117,2,1824,3,9,1812,3,2,1,0,0.3333,False,True,0.0,0.6087,AutoHeal
100,117,3,1822,8,19,1795,8,6,2,0,0.25,False,True,0.0,0.7407,AutoHeal
100,117,4,1816,4,69,1743,4,3,1,0,0.25,False,True,0.0,0.92,AutoHeal
100,117,5,1813,1,69,1743,1,1,0,0,0.0,False,False,0.0,0.96,AutoHeal
100,117,6,1814,26,395,1393,26,24,1,1,0.0385,False,False,0.0,1.0,AutoHeal
100,117,7,1793,4,359,1430,4,4,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,117,8,1794,69,622,1103,69,64,2,3,0.029,False,False,0.0,1.0,AutoHeal
100,117,9,1733,24,623,1086,24,19,5,0,0.2083,False,True,0.0,1.0,AutoHeal
100,117,10,1714,70,802,842,70,66,2,2,0.0286,False,False,0.0,1.0,AutoHeal
100,117,11,1648,196,830,622,100,91,6,3,0.06,False,False,0.0,1.0,AutoHeal
100,117,12,1563,106,811,646,100,91,4,5,0.04,False,False,0.0,1.0,AutoHeal
100,118,1,1740,15,13,1712,15,14,0,1,0.0,False,False,0.0,0.3256,AutoHeal
100,118,2,1734,8,12,1714,8,8,0,0,0.0,False,False,0.0,0.5789,AutoHeal
100,118,3,1729,5,15,1709,5,4,0,1,0.0,False,False,0.0,0.7879,AutoHeal
100,118,4,1729,1,15,1713,1,1,0,0,0.0,False,False,0.0,0.871,AutoHeal
100,118,5,1732,9,57,1666,9,9,0,0,0.0,False,False,0.0,0.9474,AutoHeal
100,118,6,1726,6,210,1510,6,6,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,118,7,1723,26,422,1275,26,24,1,1,0.0385,False,False,0.0,1.0,AutoHeal
100,118,8,1704,31,490,1183,31,30,1,0,0.0323,False,False,0.0,1.0,AutoHeal
100,118,9,1678,21,527,1130,21,17,4,0,0.1905,False,True,0.0,1.0,AutoHeal
100,118,10,1661,70,711,880,70,65,3,2,0.0429,False,False,0.0,1.0,AutoHeal
100,118,11,1599,1,424,1174,1,0,1,0,1.0,False,True,0.0,1.0,AutoHeal
100,118,12,1599,1,424,1174,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,119,1,1705,5,18,1682,5,5,0,0,0.0,False,False,0.0,0.1852,AutoHeal
100,119,2,1703,13,15,1675,13,13,0,0,0.0,False,False,0.0,0.5143,AutoHeal
100,119,3,1694,7,28,1659,7,7,0,0,0.0,False,False,0.0,0.8333,AutoHeal
100,119,4,1688,9,107,1572,9,9,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,119,5,1683,19,433,1231,19,16,1,2,0.0526,False,False,0.0,1.0,AutoHeal
100,119,6,1670,6,422,1242,6,6,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,119,7,1666,66,656,944,66,64,1,1,0.0152,False,False,0.0,1.0,AutoHeal
100,119,8,1606,99,720,787,99,89,7,3,0.0707,False,False,0.0,1.0,AutoHeal
100,119,9,1519,1,425,1093,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,119,10,1518,63,726,729,63,58,5,0,0.0794,False,False,0.0,1.0,AutoHeal
100,119,11,1463,2,455,1006,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,119,12,1463,1,24,1438,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,120,1,1803,3,22,1778,3,3,0,0,0.0,False,False,0.0,0.1034,AutoHeal
100,120,2,1801,14,14,1773,14,14,0,0,0.0,False,False,0.0,0.425,AutoHeal
100,120,3,1790,9,33,1748,9,9,0,0,0.0,False,False,0.0,0.7429,AutoHeal
100,120,4,1785,5,141,1639,5,5,0,0,0.0,False,False,0.0,0.9118,AutoHeal
100,120,5,1781,33,420,1328,33,25,4,4,0.1212,False,True,0.0,1.0,AutoHeal
100,120,6,1756,4,410,1342,4,3,1,0,0.25,False,True,0.0,1.0,AutoHeal
100,120,7,1753,51,589,1113,51,50,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,120,8,1706,51,707,948,51,47,3,1,0.0588,False,False,0.0,1.0,AutoHeal
100,120,9,1662,1,0,1661,1,1,0,0,0.0,False,False,0.0,0.9937,AutoHeal
100,120,10,1663,43,746,874,43,40,3,0,0.0698,False,False,0.0,1.0,AutoHeal
100,120,11,1625,191,813,621,100,89,8,3,0.08,False,False,0.0,1.0,AutoHeal
100,120,12,1543,1,0,1542,1,1,0,0,0.0,False,False,0.0,0.9965,AutoHeal
100,121,1,1734,7,21,1706,7,7,0,0,0.0,False,False,0.0,0.2059,AutoHeal
100,121,2,1730,11,18,1701,11,10,0,1,0.0,False,False,0.0,0.4722,AutoHeal
100,121,3,1720,4,18,1698,4,4,0,0,0.0,False,False,0.0,0.7,AutoHeal
100,121,4,1716,10,42,1664,10,10,0,0,0.0,False,False,0.0,0.8158,AutoHeal
100,121,5,1708,12,221,1475,12,11,1,0,0.0833,False,False,0.0,0.9767,AutoHeal
100,121,6,1700,1,252,1447,1,1,0,0,0.0,False,False,0.0,0.9773,AutoHeal
100,121,7,1700,57,548,1095,57,49,5,3,0.0877,False,False,0.0,1.0,AutoHeal
100,121,8,1652,21,548,1083,21,19,1,1,0.0476,False,False,0.0,1.0,AutoHeal
100,121,9,1636,102,689,845,100,87,7,6,0.07,False,False,0.0,1.0,AutoHeal
100,121,10,1552,57,659,836,57,50,5,2,0.0877,False,False,0.0,1.0,AutoHeal
100,121,11,1507,1,294,1212,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,121,12,1509,1,0,1508,1,1,0,0,0.0,False,False,0.0,0.996,AutoHeal
100,122,1,1855,8,21,1826,8,7,0,1,0.0,False,False,0.0,0.1795,AutoHeal
100,122,2,1849,10,17,1822,10,8,1,1,0.1,False,False,0.0,0.3846,AutoHeal
100,122,3,1842,6,15,1821,6,6,0,0,0.0,False,False,0.0,0.5526,AutoHeal
100,122,4,1840,8,18,1814,8,8,0,0,0.0,False,False,0.0,0.725,AutoHeal
100,122,5,1837,8,138,1691,8,6,1,1,0.125,False,True,0.0,0.9211,AutoHeal
100,122,6,1831,12,302,1517,12,12,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,122,7,1823,36,570,1217,36,30,3,3,0.0833,False,False,0.0,1.0,AutoHeal
100,122,8,1795,1,241,1553,1,1,0,0,0.0,False,False,0.0,0.9873,AutoHeal
100,122,9,1795,25,617,1153,25,23,1,1,0.04,False,False,0.0,1.0,AutoHeal
100,122,10,1775,7,608,1160,7,7,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,122,11,1772,64,690,1018,64,59,4,1,0.0625,False,False,0.0,1.0,AutoHeal
100,122,12,1714,94,708,912,94,89,2,3,0.0213,False,False,0.0,1.0,AutoHeal
100,123,1,1709,9,13,1687,9,9,0,0,0.0,False,False,0.0,0.3462,AutoHeal
100,123,2,1702,9,19,1674,9,8,1,0,0.1111,False,True,0.0,0.68,AutoHeal
100,123,3,1694,2,22,1670,2,2,0,0,0.0,False,False,0.0,0.8636,AutoHeal
100,123,4,1693,5,83,1605,5,5,0,0,0.0,False,False,0.0,0.8889,AutoHeal
100,123,5,1691,41,467,1183,41,36,3,2,0.0732,False,False,0.0,1.0,AutoHeal
100,123,6,1660,11,469,1180,11,11,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,123,7,1652,60,618,974,60,55,5,0,0.0833,False,False,0.0,1.0,AutoHeal
100,123,8,1602,103,701,798,100,92,5,3,0.05,False,False,0.0,1.0,AutoHeal
100,123,9,1511,33,712,766,33,29,1,3,0.0303,False,False,0.0,1.0,AutoHeal
100,123,10,1484,48,733,703,48,45,3,0,0.0625,False,False,0.0,1.0,AutoHeal
100,123,11,1443,51,737,655,51,45,5,1,0.098,False,False,0.0,1.0,AutoHeal
100,123,12,1402,1,112,1289,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,124,1,1673,4,20,1649,4,4,0,0,0.0,False,False,0.0,0.1333,AutoHeal
100,124,2,1669,16,12,1641,16,14,2,0,0.125,False,True,0.0,0.4615,AutoHeal
100,124,3,1655,2,13,1640,2,1,1,0,0.5,False,True,0.0,0.7308,AutoHeal
100,124,4,1654,4,12,1638,4,4,0,0,0.0,False,False,0.0,0.7931,AutoHeal
100,124,5,1653,3,51,1599,3,3,0,0,0.0,False,False,0.0,0.8966,AutoHeal
100,124,6,1652,7,225,1420,7,7,0,0,0.0,False,False,0.0,0.9706,AutoHeal
100,124,7,1647,39,458,1150,39,36,1,2,0.0256,False,False,0.0,1.0,AutoHeal
100,124,8,1615,7,466,1142,7,7,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,124,9,1612,91,609,912,91,83,7,1,0.0769,False,False,0.0,1.0,AutoHeal
100,124,10,1537,129,701,707,100,94,4,2,0.04,False,False,0.0,1.0,AutoHeal
100,124,11,1447,1,1,1445,1,0,1,0,1.0,False,True,0.0,0.9922,AutoHeal
100,124,12,1447,1,1,1445,1,1,0,0,0.0,False,False,0.0,0.9922,AutoHeal
100,125,1,1741,11,16,1714,11,10,1,0,0.0909,False,False,0.0,0.3125,AutoHeal
100,125,2,1735,4,21,1710,4,3,1,0,0.25,False,True,0.0,0.5417,AutoHeal
100,125,3,1732,1,21,1710,1,1,0,0,0.0,False,False,0.0,0.6364,AutoHeal
100,125,4,1733,8,21,1704,8,6,1,1,0.125,False,True,0.0,0.7143,AutoHeal
100,125,5,1727,2,21,1704,2,2,0,0,0.0,False,False,0.0,0.8462,AutoHeal
100,125,6,1727,10,79,1638,10,9,1,0,0.1,False,False,0.0,0.9394,AutoHeal
100,125,7,1722,3,127,1592,3,3,0,0,0.0,False,False,0.0,0.9714,AutoHeal
100,125,8,1720,12,361,1347,12,10,1,1,0.0833,False,False,0.0,0.9778,AutoHeal
100,125,9,1715,5,339,1371,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,125,10,1713,1,215,1497,1,0,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,125,11,1718,1,235,1482,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,125,12,1718,12,470,1236,12,11,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,126,1,1706,5,26,1675,5,5,0,0,0.0,False,False,0.0,0.1471,AutoHeal
100,126,2,1706,17,17,1672,17,17,0,0,0.0,False,False,0.0,0.4783,AutoHeal
100,126,3,1689,8,26,1655,8,8,0,0,0.0,False,False,0.0,0.7895,AutoHeal
100,126,4,1683,10,137,1536,10,9,1,0,0.1,False,False,0.0,0.975,AutoHeal
100,126,5,1677,1,14,1662,1,1,0,0,0.0,False,False,0.0,0.9524,AutoHeal
100,126,6,1678,1,17,1660,1,1,0,0,0.0,False,False,0.0,0.9535,AutoHeal
100,126,7,1681,1,146,1534,1,1,0,0,0.0,False,False,0.0,0.9767,AutoHeal
100,126,8,1681,30,439,1212,30,28,2,0,0.0667,False,False,0.0,1.0,AutoHeal
100,126,9,1657,102,632,923,100,93,4,3,0.04,False,False,0.0,1.0,AutoHeal
100,126,10,1564,5,520,1039,5,4,1,0,0.2,False,True,0.0,1.0,AutoHeal
100,126,11,1560,125,798,637,100,94,3,3,0.03,False,False,0.0,1.0,AutoHeal
100,126,12,1466,79,704,683,79,73,4,2,0.0506,False,False,0.0,1.0,AutoHeal
100,127,1,1747,5,14,1728,5,4,1,0,0.2,False,True,0.0,0.1667,AutoHeal
100,127,2,1743,1,14,1728,1,1,0,0,0.0,False,False,0.0,0.2381,AutoHeal
100,127,3,1746,8,13,1725,8,7,0,1,0.0,False,False,0.0,0.4444,AutoHeal
100,127,4,1741,7,14,1720,7,7,0,0,0.0,False,False,0.0,0.7037,AutoHeal
100,127,5,1734,7,151,1576,7,5,0,2,0.0,False,False,0.0,0.96,AutoHeal
100,127,6,1731,5,168,1558,5,5,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,127,7,1729,38,471,1220,38,36,1,1,0.0263,False,False,0.0,1.0,AutoHeal
100,127,8,1696,6,410,1280,6,5,1,0,0.1667,False,True,0.0,1.0,AutoHeal
100,127,9,1691,45,596,1050,45,42,1,2,0.0222,False,False,0.0,1.0,AutoHeal
100,127,10,1653,112,758,783,100,90,5,5,0.05,False,False,0.0,1.0,AutoHeal
100,127,11,1566,110,770,686,100,88,5,7,0.05,False,False,0.0,1.0,AutoHeal
100,127,12,1480,4,444,1032,4,4,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,128,1,1752,9,16,1727,9,7,2,0,0.2222,False,True,0.0,0.2692,AutoHeal
100,128,2,1745,2,16,1727,2,2,0,0,0.0,False,False,0.0,0.4286,AutoHeal
100,128,3,1748,10,17,1721,10,8,1,1,0.1,False,False,0.0,0.6296,AutoHeal
100,128,4,1742,4,16,1722,4,4,0,0,0.0,False,False,0.0,0.84,AutoHeal
100,128,5,1742,4,33,1705,4,4,0,0,0.0,False,False,0.0,0.8621,AutoHeal
100,128,6,1740,14,425,1301,14,13,1,0,0.0714,False,False,0.0,0.9744,AutoHeal
100,128,7,1729,80,587,1062,80,77,3,0,0.0375,False,False,0.0,1.0,AutoHeal
100,128,8,1657,99,704,854,99,89,8,2,0.0808,False,False,0.0,1.0,AutoHeal
100,128,9,1571,22,594,955,22,21,1,0,0.0455,False,False,0.0,1.0,AutoHeal
100,128,10,1554,56,671,827,56,51,4,1,0.0714,False,False,0.0,1.0,AutoHeal
100,128,11,1508,2,393,1113,2,2,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,128,12,1508,67,748,693,67,63,3,1,0.0448,False,False,0.0,1.0,AutoHeal
100,129,1,1790,8,16,1766,8,6,1,1,0.125,False,True,0.0,0.1818,AutoHeal
100,129,2,1784,2,16,1766,2,2,0,0,0.0,False,False,0.0,0.2759,AutoHeal
100,129,3,1784,10,13,1761,10,9,1,0,0.1,False,False,0.0,0.4722,AutoHeal
100,129,4,1779,6,21,1752,6,6,0,0,0.0,False,False,0.0,0.697,AutoHeal
100,129,5,1778,6,125,1647,6,6,0,0,0.0,False,False,0.0,0.8529,AutoHeal
100,129,6,1774,21,474,1279,21,20,0,1,0.0,False,False,0.0,0.98,AutoHeal
100,129,7,1756,16,518,1222,16,16,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,129,8,1743,100,759,884,100,95,4,1,0.04,False,False,0.0,1.0,AutoHeal
100,129,9,1648,14,686,948,14,13,0,1,0.0,False,False,0.0,1.0,AutoHeal
100,129,10,1638,1,61,1576,1,1,0,0,0.0,False,False,0.0,1.0,AutoHeal
100,129,11,1639,74,720,845,74,70,3,1,0.0405,False,False,0.0,1.0,AutoHeal
100,129,12,1571,25,653,893,25,25,0,0,0.0,False,False,0.0,1.0,AutoHeal
30,105,1,1722,0,30,1692,30,26,4,0,0.1333,False,False,0.0,0.52,Human-in-loop
30,105,2,1700,0,30,1670,30,29,1,0,0.0333,False,False,0.0,0.9322,Human-in-loop
30,105,3,1675,0,30,1645,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,105,4,1647,0,30,1617,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,5,1621,0,30,1591,30,24,5,1,0.1667,False,False,0.0,1.0,Human-in-loop
30,105,6,1598,0,30,1568,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,7,1574,0,30,1544,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,8,1548,0,30,1518,30,26,1,3,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,9,1524,0,30,1494,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,105,10,1499,0,30,1469,30,29,0,1,0.0,False,False,0.0,1.0,Human-in-loop
30,105,11,1476,0,30,1446,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,105,12,1448,0,30,1418,30,24,2,4,0.0667,False,False,0.0,1.0,Human-in-loop
30,106,1,1742,0,30,1712,30,29,1,0,0.0333,False,False,0.0,0.4462,Human-in-loop
30,106,2,1715,0,30,1685,30,26,3,1,0.1,False,False,0.0,0.8871,Human-in-loop
