cell_K,cell_lambda,seed,window,strategy,p_at_50,alpha,beta,gamma,delta
200,3.0,114,5,offline,0.16,0.5,0.3,0.0,0.0
200,3.0,115,5,fixed,0.16,0.7,0.5,0.1,0.2
200,3.0,115,5,lag1,0.18,0.7,0.3,0.0,0.2
200,3.0,115,5,trail3,0.16,0.7,0.5,0.0,0.3
200,3.0,115,5,ewma3,0.16,0.7,0.5,0.0,0.3
200,3.0,115,5,offline,0.18,0.5,0.3,0.0,0.0
200,3.0,116,5,fixed,0.2,0.7,0.5,0.1,0.2
200,3.0,116,5,lag1,0.2,0.7,0.3,0.0,0.2
200,3.0,116,5,trail3,0.2,0.7,0.5,0.0,0.3
200,3.0,116,5,ewma3,0.2,0.7,0.5,0.0,0.3
200,3.0,116,5,offline,0.2,0.5,0.3,0.0,0.0
200,3.0,117,5,fixed,0.22,0.7,0.5,0.1,0.2
200,3.0,117,5,lag1,0.22,0.7,0.3,0.0,0.2
200,3.0,117,5,trail3,0.2,0.7,0.5,0.0,0.3
200,3.0,117,5,ewma3,0.2,0.7,0.5,0.0,0.3
200,3.0,117,5,offline,0.22,0.5,0.3,0.0,0.0
200,3.0,118,5,fixed,0.16,0.7,0.5,0.1,0.2
200,3.0,118,5,lag1,0.16,0.7,0.3,0.0,0.2
200,3.0,118,5,trail3,0.16,0.7,0.5,0.0,0.3
200,3.0,118,5,ewma3,0.16,0.7,0.5,0.0,0.3
200,3.0,118,5,offline,0.16,0.5,0.3,0.0,0.0
200,3.0,119,5,fixed,0.1,0.7,0.5,0.1,0.2
200,3.0,119,5,lag1,0.1,0.7,0.3,0.0,0.2
200,3.0,119,5,trail3,0.1,0.7,0.5,0.0,0.3
200,3.0,119,5,ewma3,0.1,0.7,0.5,0.0,0.3
200,3.0,119,5,offline,0.1,0.5,0.3,0.0,0.0
200,3.0,120,5,fixed,0.26,0.7,0.5,0.1,0.2
200,3.0,120,5,lag1,0.26,0.7,0.3,0.0,0.2
200,3.0,120,5,trail3,0.26,0.7,0.5,0.0,0.3
200,3.0,120,5,ewma3,0.26,0.7,0.5,0.0,0.3
200,3.0,120,5,offline,0.26,0.5,0.3,0.0,0.0
200,3.0,121,5,fixed,0.1,0.7,0.5,0.1,0.2
200,3.0,121,5,lag1,0.1,0.7,0.3,0.0,0.2
200,3.0,121,5,trail3,0.1,0.7,0.5,0.0,0.3
200,3.0,121,5,ewma3,0.1,0.7,0.5,0.0,0.3
200,3.0,121,5,offline,0.1,0.5,0.3,0.0,0.0
200,3.0,122,5,fixed,0.16,0.7,0.5,0.1,0.2
200,3.0,122,5,lag1,0.2,0.7,0.3,0.0,0.2
200,3.0,122,5,trail3,0.16,0.7,0.5,0.0,0.3
200,3.0,122,5,ewma3,0.16,0.7,0.5,0.0,0.3
200,3.0,122,5,offline,0.18,0.5,0.3,0.0,0.0
200,3.0,123,5,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,123,5,lag1,0.14,0.7,0.3,0.0,0.2
200,3.0,123,5,trail3,0.12,0.7,0.5,0.0,0.3
200,3.0,123,5,ewma3,0.12,0.7,0.5,0.0,0.3
200,3.0,123,5,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,124,5,fixed,0.14,0.7,0.5,0.1,0.2
200,3.0,124,5,lag1,0.16,0.7,0.3,0.0,0.2
200,3.0,124,5,trail3,0.14,0.7,0.5,0.0,0.3
200,3.0,124,5,ewma3,0.14,0.7,0.5,0.0,0.3
200,3.0,124,5,offline,0.16,0.5,0.3,0.0,0.0
200,3.0,125,5,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,125,5,lag1,0.14,0.7,0.3,0.0,0.2
200,3.0,125,5,trail3,0.12,0.7,0.5,0.0,0.3
200,3.0,125,5,ewma3,0.12,0.7,0.5,0.0,0.3
200,3.0,125,5,offline,0.14,0.5,0.3,0.0,0.0
200,3.0,126,5,fixed,0.08,0.7,0.5,0.1,0.2
200,3.0,126,5,lag1,0.08,0.7,0.3,0.0,0.2
200,3.0,126,5,trail3,0.08,0.7,0.5,0.0,0.3
200,3.0,126,5,ewma3,0.08,0.7,0.5,0.0,0.3
200,3.0,126,5,offline,0.08,0.5,0.3,0.0,0.0
200,3.0,127,5,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,127,5,lag1,0.12,0.7,0.3,0.0,0.2
200,3.0,127,5,trail3,0.12,0.7,0.5,0.0,0.3
200,3.0,127,5,ewma3,0.12,0.7,0.5,0.0,0.3
200,3.0,127,5,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,128,5,fixed,0.14,0.7,0.5,0.1,0.2
200,3.0,128,5,lag1,0.16,0.7,0.3,0.0,0.2
200,3.0,128,5,trail3,0.14,0.7,0.5,0.0,0.3
200,3.0,128,5,ewma3,0.14,0.7,0.5,0.0,0.3
200,3.0,128,5,offline,0.16,0.5,0.3,0.0,0.0
200,3.0,129,5,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,129,5,lag1,0.12,0.7,0.3,0.0,0.2
200,3.0,129,5,trail3,0.12,0.7,0.5,0.0,0.3
200,3.0,129,5,ewma3,0.12,0.7,0.5,0.0,0.3
200,3.0,129,5,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,105,6,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,105,6,lag1,0.12,0.5,0.3,0.0,0.0
200,3.0,105,6,trail3,0.12,0.5,0.3,0.0,0.3
200,3.0,105,6,ewma3,0.12,0.5,0.3,0.0,0.3
200,3.0,105,6,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,106,6,fixed,0.04,0.7,0.5,0.1,0.2
200,3.0,106,6,lag1,0.04,0.5,0.3,0.0,0.0
200,3.0,106,6,trail3,0.04,0.5,0.3,0.0,0.3
200,3.0,106,6,ewma3,0.04,0.5,0.3,0.0,0.3
200,3.0,106,6,offline,0.04,0.5,0.3,0.0,0.0
200,3.0,107,6,fixed,0.04,0.7,0.5,0.1,0.2
200,3.0,107,6,lag1,0.04,0.5,0.3,0.0,0.0
200,3.0,107,6,trail3,0.04,0.5,0.3,0.0,0.3
200,3.0,107,6,ewma3,0.04,0.5,0.3,0.0,0.3
200,3.0,107,6,offline,0.04,0.5,0.3,0.0,0.0
200,3.0,108,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,108,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,108,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,108,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,108,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,109,6,fixed,0.02,0.7,0.5,0.1,0.2
200,3.0,109,6,lag1,0.02,0.5,0.3,0.0,0.0
200,3.0,109,6,trail3,0.02,0.5,0.3,0.0,0.3
200,3.0,109,6,ewma3,0.02,0.5,0.3,0.0,0.3
200,3.0,109,6,offline,0.02,0.5,0.3,0.0,0.0
200,3.0,110,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,110,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,110,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,110,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,110,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,111,6,fixed,0.14,0.7,0.5,0.1,0.2
200,3.0,111,6,lag1,0.14,0.5,0.3,0.0,0.0
200,3.0,111,6,trail3,0.14,0.5,0.3,0.0,0.3
200,3.0,111,6,ewma3,0.14,0.5,0.3,0.0,0.3
200,3.0,111,6,offline,0.14,0.5,0.3,0.0,0.0
200,3.0,112,6,fixed,0.1,0.7,0.5,0.1,0.2
200,3.0,112,6,lag1,0.1,0.5,0.3,0.0,0.0
200,3.0,112,6,trail3,0.1,0.5,0.3,0.0,0.3
200,3.0,112,6,ewma3,0.1,0.5,0.3,0.0,0.3
200,3.0,112,6,offline,0.1,0.5,0.3,0.0,0.0
200,3.0,113,6,fixed,0.02,0.7,0.5,0.1,0.2
200,3.0,113,6,lag1,0.02,0.5,0.3,0.0,0.0
200,3.0,113,6,trail3,0.02,0.5,0.3,0.0,0.3
200,3.0,113,6,ewma3,0.02,0.5,0.3,0.0,0.3
200,3.0,113,6,offline,0.02,0.5,0.3,0.0,0.0
200,3.0,114,6,fixed,0.08,0.7,0.5,0.1,0.2
200,3.0,114,6,lag1,0.08,0.5,0.3,0.0,0.0
200,3.0,114,6,trail3,0.08,0.5,0.3,0.0,0.3
200,3.0,114,6,ewma3,0.08,0.5,0.3,0.0,0.3
200,3.0,114,6,offline,0.08,0.5,0.3,0.0,0.0
200,3.0,115,6,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,115,6,lag1,0.12,0.5,0.3,0.0,0.0
200,3.0,115,6,trail3,0.12,0.5,0.3,0.0,0.3
200,3.0,115,6,ewma3,0.12,0.5,0.3,0.0,0.3
200,3.0,115,6,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,116,6,fixed,0.0,0.7,0.5,0.1,0.2
200,3.0,116,6,lag1,0.0,0.5,0.3,0.0,0.0
200,3.0,116,6,trail3,0.0,0.5,0.3,0.0,0.3
200,3.0,116,6,ewma3,0.0,0.5,0.3,0.0,0.3
200,3.0,116,6,offline,0.0,0.5,0.3,0.0,0.0
200,3.0,117,6,fixed,0.18,0.7,0.5,0.1,0.2
200,3.0,117,6,lag1,0.18,0.5,0.3,0.0,0.0
200,3.0,117,6,trail3,0.18,0.5,0.3,0.0,0.3
200,3.0,117,6,ewma3,0.18,0.5,0.3,0.0,0.3
200,3.0,117,6,offline,0.18,0.5,0.3,0.0,0.0
200,3.0,118,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,118,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,118,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,118,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,118,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,119,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,119,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,119,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,119,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,119,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,120,6,fixed,0.12,0.7,0.5,0.1,0.2
200,3.0,120,6,lag1,0.12,0.5,0.3,0.0,0.0
200,3.0,120,6,trail3,0.12,0.5,0.3,0.0,0.3
200,3.0,120,6,ewma3,0.12,0.5,0.3,0.0,0.3
200,3.0,120,6,offline,0.12,0.5,0.3,0.0,0.0
200,3.0,121,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,121,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,121,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,121,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,121,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,122,6,fixed,0.14,0.7,0.5,0.1,0.2
200,3.0,122,6,lag1,0.14,0.5,0.3,0.0,0.0
200,3.0,122,6,trail3,0.16,0.5,0.3,0.0,0.3
200,3.0,122,6,ewma3,0.16,0.5,0.3,0.0,0.3
200,3.0,122,6,offline,0.14,0.5,0.3,0.0,0.0
200,3.0,123,6,fixed,0.08,0.7,0.5,0.1,0.2
200,3.0,123,6,lag1,0.08,0.5,0.3,0.0,0.0
200,3.0,123,6,trail3,0.08,0.5,0.3,0.0,0.3
200,3.0,123,6,ewma3,0.08,0.5,0.3,0.0,0.3
200,3.0,123,6,offline,0.08,0.5,0.3,0.0,0.0
200,3.0,124,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,124,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,124,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,124,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,124,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,125,6,fixed,0.1,0.7,0.5,0.1,0.2
200,3.0,125,6,lag1,0.1,0.5,0.3,0.0,0.0
200,3.0,125,6,trail3,0.1,0.5,0.3,0.0,0.3
200,3.0,125,6,ewma3,0.1,0.5,0.3,0.0,0.3
200,3.0,125,6,offline,0.1,0.5,0.3,0.0,0.0
200,3.0,126,6,fixed,0.06,0.7,0.5,0.1,0.2
200,3.0,126,6,lag1,0.06,0.5,0.3,0.0,0.0
200,3.0,126,6,trail3,0.06,0.5,0.3,0.0,0.3
200,3.0,126,6,ewma3,0.06,0.5,0.3,0.0,0.3
200,3.0,126,6,offline,0.06,0.5,0.3,0.0,0.0
200,3.0,127,6,fixed,0.08,0.7,0.5,0.1,0.2
200,3.0,127,6,lag1,0.08,0.5,0.3,0.0,0.0
200,3.0,127,6,trail3,0.08,0.5,0.3,0.0,0.3
200,3.0,127,6,ewma3,0.08,0.5,0.3,0.0,0.3
200,3.0,127,6,offline,0.08,0.5,0.3,0.0,0.0
200,3.0,128,6,fixed,0.04,0.7,0.5,0.1,0.2
200,3.0,128,6,lag1,0.04,0.5,0.3,0.0,0.0
200,3.0,128,6,trail3,0.04,0.5,0.3,0.0,0.3
200,3.0,128,6,ewma3,0.04,0.5,0.3,0.0,0.3
200,3.0,128,6,offline,0.04,0.5,0.3,0.0,0.0
200,3.0,129,6,fixed,0.04,0.7,0.5,0.1,0.2
200,3.0,129,6,lag1,0.04,0.5,0.3,0.0,0.0
200,3.0,129,6,trail3,0.04,0.5,0.3,0.0,0.3
200,3.0,129,6,ewma3,0.04,0.5,0.3,0.0,0.3
200,3.0,129,6,offline,0.04,0.5,0.3,0.0,0.0
